,empresa,data,vl_abertura,vl_minimo,vl_maximo,vl_fechamento,pc_variacao_dia,qt_negociacoes,vl_dividendo,pc_desdobramento,vl_dolar,pc_inflacao_mes,pc_taxa_selic,lpa,pl,pvp,p_ebit,p_ebitda,ebitda,roe,roic,dy,payout,vl_receita_liquida,vl_resultado_bruto,pc_margem_bruta,vl_resultado_operacional,vl_lucro_liquido,pc_margem_liquida,vl_mercado_empresa,qt_acoes_empresa,tp_governanca_empresa,qt_investidores_pf,qt_investidores_pj,qt_investidores_institucionais
47646,EQTL,2008-04-07 03:00:00.000,10.426990285132868,10.135733604431152,10.426990285132868,10.135733604431152,-2.793295790416121,0,0.0,0.0,1.699,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47647,EQTL,2008-04-08 03:00:00.000,2.024751780894896,2.024751780894896,2.1062069723755736,2.0945708751678467,3.4482791881823944,887987,0.0,0.0,1.7038,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47648,EQTL,2008-04-09 03:00:00.000,2.0945708751678467,2.036387878102623,2.0945708751678467,2.0945708751678467,0.0,806529,0.0,0.0,1.6878,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47649,EQTL,2008-04-10 03:00:00.000,2.094570914521764,2.0724611854995607,2.145771026611328,2.145771026611328,2.44442008311063,847258,0.0,0.0,1.6822,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47650,EQTL,2008-04-11 03:00:00.000,2.145770688819455,2.1352977563796744,2.186498557916496,2.1527528762817383,0.3253929927677736,1309857,0.0,0.0,1.6876,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47651,EQTL,2008-04-14 03:00:00.000,2.1527530513786,2.024751664881953,2.1527530513786,2.0480244159698486,-4.864869908867811,675292,0.0,0.0,1.6867,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47652,EQTL,2008-04-15 03:00:00.000,2.0829343020203077,2.066643038788861,2.129480509321669,2.071297645568848,-0.5586665138776982,325327,0.0,0.0,1.6822,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47653,EQTL,2008-04-16 03:00:00.000,2.128316562061905,2.0934070149159,2.1352980529866747,2.1166799068450928,-0.5467539662210105,519417,0.0,0.0,1.6699,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47654,EQTL,2008-04-17 03:00:00.000,2.11784325767112,2.114352512819408,2.292390823364258,2.292390823364258,8.241760340898805,859326,0.0,0.0,1.6588,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47655,EQTL,2008-04-18 03:00:00.000,2.3721263118699665,2.3112704271208604,2.3820619300604253,2.3597066402435303,-0.5235670446505724,965422,0.247009,0.0,1.6693,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47656,EQTL,2008-04-22 03:00:00.000,2.350616897836239,2.1579435774783504,2.350616897836239,2.219067335128784,-5.59638462688443,1098168,0.246923,0.0,1.6575,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47657,EQTL,2008-04-23 03:00:00.000,2.258930782218153,2.1659157276153564,2.258930782218153,2.1659157276153564,-4.117658466341355,1535122,0.0,0.0,1.6582,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47658,EQTL,2008-04-24 03:00:00.000,2.192492164855665,2.1326966285705566,2.2376706746575383,2.1326966285705566,-2.727286201683853,136768,0.0,0.0,1.6687,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47659,EQTL,2008-04-25 03:00:00.000,2.159271666071165,2.1127647772713103,2.1659156666262764,2.126052141189575,-1.5384597224874987,1095151,0.0,0.0,1.6688,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47660,EQTL,2008-04-28 03:00:00.000,2.145984631721479,2.115422351912769,2.185848163280204,2.1326966285705566,-0.6192030900176078,508355,0.0,0.0,1.6764,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47661,EQTL,2008-04-29 03:00:00.000,2.1273812946132624,2.120737293651226,2.1606006622314453,2.1606006622314453,1.5615145109293562,1315388,0.0,0.0,1.7058,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47662,EQTL,2008-04-30 03:00:00.000,2.160600349615408,2.122065850522331,2.312082052230835,2.312082052230835,7.011093127074207,1612557,0.0,0.0,1.6872,0.55,11.37,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47663,EQTL,2008-05-02 03:00:00.000,2.2987949769470304,2.219067900655089,2.3173981207131904,2.2921509742736816,-0.2890211062742304,1145433,0.0,0.0,1.6506,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47664,EQTL,2008-05-05 03:00:00.000,2.306766632756156,2.284177379742689,2.391809463500977,2.391809463500977,3.6866681500074514,1206275,0.0,0.0,1.6578,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47665,EQTL,2008-05-06 03:00:00.000,2.3652329008514847,2.3134102432543155,2.3652329008514847,2.33865737915039,-1.1235900570944586,796473,0.0,0.0,1.6615,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47666,EQTL,2008-05-07 03:00:00.000,2.365233086769332,2.252286672592163,2.365233086769332,2.252286672592163,-4.775276263847717,1783014,0.0,0.0,1.6741,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47667,EQTL,2008-05-08 03:00:00.000,2.297465446317357,2.2589309402283333,2.297465446317357,2.272218942642212,-1.0988850219973172,286106,0.0,0.0,1.6936,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47668,EQTL,2008-05-09 03:00:00.000,2.2589309026598032,2.241656627247456,2.265574903756245,2.245642900466919,-0.5882429682660139,339406,0.0,0.0,1.6949,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47669,EQTL,2008-05-12 03:00:00.000,2.272219172395709,2.2456431648807427,2.272219172395709,2.265575170516968,-0.2924014531457637,212191,0.0,0.0,1.6743,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47670,EQTL,2008-05-13 03:00:00.000,2.272219172395709,2.2456431648807427,2.272219172395709,2.265575170516968,-0.2924014531457637,212191,0.0,0.0,1.6583,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47671,EQTL,2008-05-14 03:00:00.000,2.309424511901975,2.235012592800986,2.310753535118636,2.277534008026123,-1.3808853119683837,1521545,0.0,0.0,1.6641,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47672,EQTL,2008-05-15 03:00:00.000,2.2974652726196583,2.2589307694439995,2.33201366210893,2.316068410873413,0.8097244591881383,1299800,0.0,0.0,1.6601,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47673,EQTL,2008-05-16 03:00:00.000,2.312082052230835,2.280190915946572,2.3346713017777336,2.312082052230835,0.0,1194710,0.0,0.0,1.6434,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47674,EQTL,2008-05-19 03:00:00.000,2.312082048643532,2.2695606398624726,2.3652329334809874,2.3094241619110107,-0.1149564192188018,364547,0.0,0.0,1.646,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47675,EQTL,2008-05-20 03:00:00.000,2.2987942671101584,2.212423214815092,2.2987942671101584,2.244313716888428,-2.3699619840369124,687360,0.0,0.0,1.657,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47676,EQTL,2008-05-21 03:00:00.000,2.252286862135455,2.201793219316836,2.272218865075857,2.219067335128784,-1.4749243342464065,952851,0.0,0.0,1.6492,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47677,EQTL,2008-05-23 03:00:00.000,2.1924921403796427,2.126052443962763,2.272219043309041,2.172559976577759,-0.90910993178897,880445,0.0,0.0,1.6547,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47678,EQTL,2008-05-26 03:00:00.000,2.1831900775728506,2.152628437732693,2.1858479646979943,2.163258552551269,-0.9129541777571554,366558,0.0,0.0,1.661,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47679,EQTL,2008-05-27 03:00:00.000,2.163258580016009,2.1127649366192043,2.1725598310391026,2.1273813247680664,-1.6584820501521824,281078,0.0,0.0,1.6681,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47680,EQTL,2008-05-28 03:00:00.000,2.1300388663953007,2.1140929797107053,2.1725594786098195,2.159271478652954,1.3723980683565749,2266228,0.0,0.0,1.663,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47681,EQTL,2008-05-29 03:00:00.000,2.1300388663953007,2.1140929797107053,2.1725594786098195,2.159271478652954,1.3723980683565749,2266228,0.0,0.0,1.6496,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47682,EQTL,2008-05-30 03:00:00.000,2.160600588965307,2.1592717250987614,2.2589307803618603,2.217738389968872,2.644533251327496,1103699,0.0,0.0,1.6294,0.79,11.63,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47683,EQTL,2008-06-02 03:00:00.000,2.160600588965307,2.1592717250987614,2.2589307803618603,2.217738389968872,2.644533251327496,1103699,0.0,0.0,1.632,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47684,EQTL,2008-06-03 03:00:00.000,2.2177377328488155,2.1792030816068104,2.227038980668683,2.2057785987854004,-0.5392492487401959,496790,0.0,0.0,1.6215,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47685,EQTL,2008-06-04 03:00:00.000,2.212423285362,2.156614506709125,2.2456428116361384,2.2389986515045166,1.2011881414531709,613445,0.0,0.0,1.6307,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47686,EQTL,2008-06-05 03:00:00.000,2.1792037590878603,2.1792037590878603,2.2389986515045166,2.2389986515045166,2.743887172885767,542044,0.0,0.0,1.6262,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47687,EQTL,2008-06-06 03:00:00.000,2.244313475074149,2.215080863135583,2.258930497884316,2.242985248565674,-0.059181862214288,510869,0.0,0.0,1.6282,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47688,EQTL,2008-06-09 03:00:00.000,2.2323553185248337,2.1924917937141437,2.2788620472963634,2.2589306831359863,1.19046302309589,1224376,0.0,0.0,1.6265,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47689,EQTL,2008-06-10 03:00:00.000,2.244313788452218,2.201793170764592,2.257601949417466,2.2389986515045166,-0.2368268187385502,405276,0.0,0.0,1.6392,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47690,EQTL,2008-06-11 03:00:00.000,2.238998985006458,2.192492246627808,2.238998985006458,2.192492246627808,-2.077121905373104,503829,0.0,0.0,1.6428,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47691,EQTL,2008-06-12 03:00:00.000,2.1978074264698537,2.192492447541426,2.232355984239896,2.2257118225097656,1.2696469992701909,866868,0.0,0.0,1.64,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47692,EQTL,2008-06-13 03:00:00.000,2.219067335128784,2.207108197083743,2.23767047415396,2.219067335128784,0.0,209677,0.0,0.0,1.6368,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47693,EQTL,2008-06-16 03:00:00.000,2.219067335128784,2.205779333168516,2.225711336108918,2.219067335128784,0.0,227779,0.0,0.0,1.6277,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47694,EQTL,2008-06-17 03:00:00.000,2.1924912384409727,2.1792030816068104,2.212422597553508,2.2057785987854004,0.6060393816613835,859829,0.0,0.0,1.6127,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47695,EQTL,2008-06-18 03:00:00.000,2.219067552513024,2.145984649658203,2.219067552513024,2.145984649658203,-3.293405952065609,1164037,0.0,0.0,1.6113,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47696,EQTL,2008-06-19 03:00:00.000,2.1592715834190352,2.119408059508221,2.1592715834190352,2.124723196029663,-1.6000019476321514,404270,0.0,0.0,1.6051,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47697,EQTL,2008-06-20 03:00:00.000,2.124723196029663,2.1101068095426734,2.164586719940477,2.124723196029663,0.0,2050014,0.0,0.0,1.6042,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47698,EQTL,2008-06-23 03:00:00.000,2.1247235755425447,2.100805934817897,2.132696600344797,2.112765073776245,-0.5628262379140756,426394,0.0,0.0,1.6117,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47699,EQTL,2008-06-24 03:00:00.000,2.112764288305652,2.046324776024871,2.112764288305652,2.0729007720947266,-1.8867943022121965,606405,0.0,0.0,1.6046,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47700,EQTL,2008-06-25 03:00:00.000,2.0729015166933964,1.9931746149311167,2.0729015166933964,2.0370242595672607,-1.7307748022378562,1427517,0.0,0.0,1.6001,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47701,EQTL,2008-06-26 03:00:00.000,2.0197495035566835,1.9945023679381213,2.0596130246171103,2.0330376625061035,0.6579112373103801,301694,0.0,0.0,1.5951,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47702,EQTL,2008-06-27 03:00:00.000,2.0197492578488734,2.0064612598139453,2.086188292235796,2.0729007720947266,2.631589740127545,871897,0.0,0.0,1.6077,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47703,EQTL,2008-06-30 03:00:00.000,2.072901299173616,2.072901299173616,2.124723325881828,2.1061208248138428,1.6025618611686965,343931,0.0,0.0,1.5919,0.74,12.09,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47704,EQTL,2008-07-01 03:00:00.000,2.079545001773989,1.966598564320851,2.1194085346211065,2.0064620971679688,-3.514369948410621,1399862,0.0,0.0,1.6061,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47705,EQTL,2008-07-02 03:00:00.000,2.01974997522109,1.9466670751571653,2.01974997522109,1.9466670751571653,-3.618413217503549,323315,0.0,0.0,1.5993,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47706,EQTL,2008-07-03 03:00:00.000,1.9466671300884693,1.9267351253942095,1.9865306615829468,1.9865306615829468,2.047783664619931,127214,0.0,0.0,1.6089,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47707,EQTL,2008-07-04 03:00:00.000,1.9918455709564875,1.9453380432245344,1.9918455709564875,1.9665982723236084,-1.267532935334707,134254,0.0,0.0,1.61,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47708,EQTL,2008-07-07 03:00:00.000,1.966598564320851,1.965269700243604,2.033038263626772,2.0064620971679688,2.02702948991953,501315,0.0,0.0,1.6041,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47709,EQTL,2008-07-08 03:00:00.000,1.9931747963245257,1.9931747963245257,2.177875280380249,2.177875280380249,9.266647581351952,381643,0.0,0.0,1.6027,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47710,EQTL,2008-07-10 03:00:00.000,2.126052277194907,2.126052277194907,2.232355496387052,2.219067335128784,4.375012737532506,2218963,0.0,0.0,1.6147,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47711,EQTL,2008-07-11 03:00:00.000,2.215080677188427,2.1632580238857426,2.215080677188427,2.1792032718658447,-1.6196884245372518,741162,0.0,0.0,1.6032,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47712,EQTL,2008-07-14 03:00:00.000,2.179203633514605,2.139340268001902,2.260259546945336,2.2589306831359863,3.6585405969059264,2138511,0.0,0.0,1.5942,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47713,EQTL,2008-07-15 03:00:00.000,2.205779507474696,2.1526286105195074,2.2310266494750977,2.2310266494750977,1.1445904685779698,1599483,0.0,0.0,1.591,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47714,EQTL,2008-07-16 03:00:00.000,2.231026686248593,2.1938204046448475,2.2841775840798566,2.2576022148132324,1.191179322436745,412315,0.0,0.0,1.596,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47715,EQTL,2008-07-17 03:00:00.000,2.2576020387213136,2.2057793717822745,2.2576020387213136,2.245642900466919,-0.5297274740754666,737140,0.0,0.0,1.5913,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47716,EQTL,2008-07-18 03:00:00.000,2.238997955434151,2.160599948775288,2.238997955434151,2.2057785987854004,-1.483670700463371,230796,0.0,0.0,1.5938,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47717,EQTL,2008-07-21 03:00:00.000,2.2057785987854004,2.1805321043775576,2.208436485028948,2.2057785987854004,0.0,1658816,0.0,0.0,1.5818,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47718,EQTL,2008-07-22 03:00:00.000,2.1924921358385245,2.084860044511405,2.20312225148215,2.112765073776245,-3.636367071017456,694400,0.0,0.0,1.5811,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
47719,EQTL,2008-07-23 03:00:00.000,2.1260520198501127,2.086188655986509,2.16458667925732,2.149970293045044,1.1250088413461057,229287,0.0,0.0,1.5834,0.53,12.36,4.92,2.04,0.64,1.65,1.32,803.0,32.0,14.0,22.05,40.0,2349.0,837.0,36.0,642.0,520.0,22.0,34585306200.0,1147108000.0,Novo Mercado,63146,2460,0
